Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales_Rep
ORD-0821,26-01-2023,CUST-8941,Harsh Sinha,South,Bangalore,Accessories,Wireless Mouse,1,1600,0,Rahul Sharma
ORD-0822,26-01-2023,CUST-4921,Simran Kaur,Central,Indore,Wearables,Mi Band 7,1,25200,10,Priya Patel
ORD-0823,26-02-2023,CUST-4559,Aarti Shetty,Central,Indore,Accessories,USB-C Cable,2,800,5,Rahul Sharma
ORD-0824,26-02-2023,CUST-7862,Meera Chawla,South,Hyderabad,Tablets,Amazon Fire HD,1,29000,0,Vikram Singh
ORD-0825,26-02-2023,CUST-3585,Rahul Kapoor,West,Surat,Accessories,Mechanical Keyboard,3,2700,10,Vikram Singh
ORD-0826,26-02-2023,CUST-3178,Ananya Bose,East,Kolkata,Smartphones,Xiaomi 13,1,42800,25,Anjali Gupta
ORD-0827,26-02-2023,CUST-3174,Pallavi Krishnan,Central,Nagpur,Laptops,Lenovo ThinkPad,2,77700,10,Priya Patel
ORD-0828,26-03-2023,CUST-7107,Yash Dhawan,West,Surat,Tablets,Amazon Fire HD,1,45600,0,Anjali Gupta
ORD-0829,26-03-2023,CUST-1930,Ritika Menon,East,Ranchi,Laptops,HP Pavilion,1,80000,25,Priya Patel
ORD-0830,26-03-2023,CUST-2454,Ishita Bansal,East,Patna,Accessories,Wireless Mouse,2,2100,15,Rohan Mehta
ORD-0831,26-03-2023,CUST-3666,Manish Arora,Central,Indore,Smartphones,iPhone 14,1,28700,0,Anjali Gupta
ORD-0832,26-04-2023,CUST-4723,Kunal Dixit,East,Bhubaneswar,Accessories,Wireless Mouse,2,2000,20,Rohan Mehta
ORD-0833,26-04-2023,CUST-2605,Tanvi Kulkarni,Central,Bhopal,Wearables,Apple Watch Series 8,1,18300,25,Vikram Singh
ORD-0834,26-04-2023,CUST-0908,Gaurav Bhatt,South,Chennai,Laptops,Dell Inspiron,1,47300,5,Priya Patel
ORD-0835,26-04-2023,CUST-3234,Nikhil Jain,East,Kolkata,Smartphones,Samsung Galaxy S23,1,33100,0,Rohan Mehta
ORD-0836,26-05-2023,CUST-3585,Rahul Kapoor,Central,Raipur,Wearables,Samsung Galaxy Watch,1,19000,0,Rohan Mehta
ORD-0837,26-06-2023,CUST-9670,Priya Singh,Central,Nagpur,Accessories,USB-C Cable,2,3000,0,Anjali Gupta
ORD-0838,26-06-2023,CUST-4921,Simran Kaur,East,Ranchi,Accessories,USB-C Cable,1,1900,5,Rohan Mehta
ORD-0839,26-06-2023,CUST-7145,Kavya Iyer,Central,Nagpur,Laptops,ASUS VivoBook,1,52300,20,Rohan Mehta
ORD-0840,26-07-2023,CUST-8896,Nisha Ghosh,East,Bhubaneswar,Laptops,Lenovo ThinkPad,1,60700,15,Vikram Singh
ORD-0841,26-08-2023,CUST-2255,Rajesh Kumar,Central,Bhopal,Accessories,USB-C Cable,3,2000,20,Sneha Reddy
ORD-0842,26-08-2023,CUST-1655,Divya Shah,South,Hyderabad,Laptops,HP Pavilion,1,70300,0,Kavya Iyer
ORD-0843,26-08-2023,CUST-3666,Manish Arora,South,Chennai,Tablets,Amazon Fire HD,1,37800,25,Rohan Mehta
ORD-0844,26-09-2023,CUST-0208,Arjun Nair,North,Delhi,Laptops,Dell Inspiron,1,65700,10,Sneha Reddy
ORD-0845,26-09-2023,CUST-0908,Gaurav Bhatt,East,Kolkata,Wearables,Apple Watch Series 8,1,23200,10,Rahul Sharma
ORD-0846,26-10-2023,CUST-9409,Mohit Saxena,West,Mumbai,Laptops,ASUS VivoBook,1,60200,0,Rohan Mehta
ORD-0847,26-10-2023,CUST-2454,Ishita Bansal,Central,Indore,Accessories,Mechanical Keyboard,2,2400,0,Anjali Gupta
ORD-0848,26-10-2023,CUST-4234,Sanjay Joshi,Central,Nagpur,Laptops,Dell Inspiron,1,48900,0,Kavya Iyer
ORD-0849,26-10-2023,CUST-3666,Manish Arora,South,Chennai,Tablets,Lenovo Tab P11,1,37900,0,Rohan Mehta
ORD-0850,26-11-2023,CUST-1930,Ritika Menon,West,Ahmedabad,Accessories,Webcam,1,1300,10,Vikram Singh
ORD-0851,26-11-2023,CUST-6769,Vikram Reddy,South,Kochi,Accessories,Mechanical Keyboard,2,2400,0,Kavya Iyer
ORD-0852,26-11-2023,CUST-7344,Rohan Mehta,North,Delhi,Accessories,Laptop Bag,2,1800,10,Kavya Iyer
ORD-0853,26-11-2023,CUST-0051,Sneha Sharma,South,Kochi,Tablets,Lenovo Tab P11,1,30100,15,Priya Patel
ORD-0854,26-12-2023,CUST-4723,Kunal Dixit,North,Delhi,Smartphones,Xiaomi 13,1,21000,0,Priya Patel
ORD-0855,26-12-2023,CUST-7344,Rohan Mehta,South,Bangalore,Smartphones,Samsung Galaxy S23,1,42300,5,Kavya Iyer
ORD-0856,27-01-2023,CUST-2255,Rajesh Kumar,South,Bangalore,Smartphones,Xiaomi 13,1,27400,10,Amit Kumar
ORD-0857,27-01-2023,CUST-7145,Kavya Iyer,West,Ahmedabad,Wearables,Apple Watch Series 8,1,31000,20,Vikram Singh
ORD-0858,27-01-2023,CUST-0908,Gaurav Bhatt,South,Kochi,Accessories,Laptop Bag,2,2200,5,Sneha Reddy
ORD-0859,27-01-2023,CUST-9646,Amit Patel,North,Chandigarh,Tablets,Amazon Fire HD,1,36300,25,Anjali Gupta
ORD-0860,27-02-2023,CUST-1655,Divya Shah,North,Jaipur,Laptops,HP Pavilion,1,66000,15,Sneha Reddy
ORD-0861,27-02-2023,CUST-6348,Shreya Pandey,Central,Indore,Wearables,Fitbit Versa 4,1,29800,15,Amit Kumar
ORD-0862,27-02-2023,CUST-9409,Mohit Saxena,West,Surat,Laptops,Dell Inspiron,1,52100,5,Rahul Sharma
ORD-0863,27-03-2023,CUST-8941,Harsh Sinha,East,Ranchi,Wearables,Apple Watch Series 8,1,12200,5,Rohan Mehta
ORD-0864,27-03-2023,CUST-8941,Harsh Sinha,West,Surat,Accessories,USB-C Cable,2,2500,20,Priya Patel
ORD-0865,27-03-2023,CUST-8896,Nisha Ghosh,Central,Bhopal,Wearables,Mi Band 7,1,15400,10,Priya Patel
ORD-0866,27-03-2023,CUST-4813,Swati Nambiar,West,Ahmedabad,Accessories,Wireless Mouse,3,900,10,Rohan Mehta
ORD-0867,27-05-2023,CUST-2255,Rajesh Kumar,West,Mumbai,Accessories,Laptop Bag,3,2000,5,Rohan Mehta
ORD-0868,27-06-2023,CUST-7955,Riya Malhotra,East,Patna,Tablets,Samsung Tab S8,1,39000,20,Rahul Sharma
ORD-0869,27-06-2023,CUST-6348,Shreya Pandey,West,Pune,Laptops,ASUS VivoBook,1,53900,5,Rohan Mehta
ORD-0870,27-06-2023,CUST-7955,Riya Malhotra,Central,Nagpur,Smartphones,OnePlus Nord,1,42700,0,Priya Patel
ORD-0871,27-06-2023,CUST-9848,Karan Verma,West,Pune,Wearables,Apple Watch Series 8,1,18900,0,Kavya Iyer
ORD-0872,27-06-2023,CUST-3178,Ananya Bose,East,Bhubaneswar,Wearables,Fitbit Versa 4,1,25900,15,Rahul Sharma
ORD-0873,27-08-2023,CUST-9409,Mohit Saxena,North,Chandigarh,Tablets,Samsung Tab S8,1,25700,10,Rohan Mehta
ORD-0874,27-08-2023,CUST-7145,Kavya Iyer,East,Patna,Smartphones,Realme GT,1,29500,25,Amit Kumar
ORD-0875,27-09-2023,CUST-6769,Vikram Reddy,West,Mumbai,Smartphones,Xiaomi 13,1,47200,0,Kavya Iyer
ORD-0876,27-10-2023,CUST-5788,Neha Agarwal,West,Pune,Laptops,Acer Aspire,1,50200,0,Priya Patel
ORD-0877,27-10-2023,CUST-7955,Riya Malhotra,South,Chennai,Laptops,HP Pavilion,1,51200,5,Rahul Sharma
ORD-0878,27-10-2023,CUST-2454,Ishita Bansal,North,Chandigarh,Accessories,Wireless Mouse,2,1000,10,Rohan Mehta
ORD-0879,27-10-2023,CUST-7344,Rohan Mehta,West,Pune,Wearables,Fitbit Versa 4,1,28000,0,Rohan Mehta
ORD-0880,27-11-2023,CUST-9646,Amit Patel,North,Chandigarh,Accessories,Webcam,2,1800,20,Kavya Iyer
ORD-0881,27-12-2023,CUST-4921,Simran Kaur,Central,Indore,Tablets,iPad Air,1,38200,10,Kavya Iyer
ORD-0882,27-12-2023,CUST-4813,Swati Nambiar,East,Patna,Wearables,Mi Band 7,1,13900,15,Vikram Singh
ORD-0883,27-12-2023,CUST-3178,Ananya Bose,South,Hyderabad,Tablets,Amazon Fire HD,1,20000,20,Priya Patel
ORD-0884,27-12-2023,CUST-9409,Mohit Saxena,North,Delhi,Wearables,Fitbit Versa 4,1,29100,10,Sneha Reddy
ORD-0885,27-12-2023,CUST-3174,Pallavi Krishnan,North,Delhi,Wearables,Samsung Galaxy Watch,1,19800,20,Anjali Gupta
ORD-0886,27-12-2023,CUST-0208,Arjun Nair,North,Delhi,Smartphones,Xiaomi 13,1,49400,0,Sneha Reddy
ORD-0887,28-01-2023,CUST-6316,Sameer Dutta,North,Chandigarh,Smartphones,Samsung Galaxy S23,1,56300,10,Rohan Mehta
ORD-0888,28-01-2023,CUST-7644,Siddharth Tiwari,South,Kochi,Tablets,Amazon Fire HD,1,39900,10,Priya Patel
ORD-0889,28-01-2023,CUST-7626,Akash Pillai,East,Kolkata,Tablets,Samsung Tab S8,1,33800,10,Sneha Reddy
ORD-0890,28-02-2023,CUST-1014,Anjali Gupta,West,Pune,Smartphones,Xiaomi 13,1,42100,0,Rohan Mehta
ORD-0891,28-02-2023,CUST-4921,Simran Kaur,East,Ranchi,Smartphones,Realme GT,1,60000,25,Rahul Sharma
ORD-0892,28-02-2023,CUST-0051,Sneha Sharma,North,Chandigarh,Accessories,Wireless Mouse,2,2300,25,Amit Kumar
ORD-0893,28-02-2023,CUST-9670,Priya Singh,Central,Indore,Wearables,Fitbit Versa 4,1,10000,20,Kavya Iyer
ORD-0894,28-03-2023,CUST-3234,Nikhil Jain,North,Delhi,Wearables,Fitbit Versa 4,1,16200,10,Amit Kumar
ORD-0895,28-03-2023,CUST-4921,Simran Kaur,North,Lucknow,Wearables,Samsung Galaxy Watch,1,27200,0,Vikram Singh
ORD-0896,28-03-2023,CUST-6316,Sameer Dutta,North,Lucknow,Smartphones,OnePlus Nord,2,47600,5,Rohan Mehta
ORD-0897,28-04-2023,CUST-4234,Sanjay Joshi,South,Kochi,Tablets,Samsung Tab S8,1,40800,5,Priya Patel
ORD-0898,28-05-2023,CUST-1655,Divya Shah,South,Chennai,Laptops,Dell Inspiron,1,55200,0,Kavya Iyer
ORD-0899,28-05-2023,CUST-3979,Pooja Desai,North,Lucknow,Accessories,USB-C Cable,2,600,15,Sneha Reddy
ORD-0900,28-05-2023,CUST-7107,Yash Dhawan,West,Surat,Tablets,iPad Air,1,35600,0,Anjali Gupta
ORD-0901,28-05-2023,CUST-7626,Akash Pillai,Central,Nagpur,Tablets,iPad Air,1,39500,25,Sneha Reddy
ORD-0902,28-05-2023,CUST-4996,Varun Chopra,North,Chandigarh,Accessories,USB-C Cable,2,2100,0,Rahul Sharma
ORD-0903,28-05-2023,CUST-4921,Simran Kaur,West,Surat,Laptops,Dell Inspiron,1,69800,25,Amit Kumar
ORD-0904,28-06-2023,CUST-2255,Rajesh Kumar,West,Surat,Laptops,HP Pavilion,1,46600,25,Rohan Mehta
ORD-0905,28-06-2023,CUST-0908,Gaurav Bhatt,East,Patna,Accessories,Mechanical Keyboard,2,2000,20,Anjali Gupta
ORD-0906,28-07-2023,CUST-9670,Priya Singh,West,Surat,Accessories,Laptop Bag,2,500,10,Rohan Mehta
ORD-0907,28-07-2023,CUST-4723,Kunal Dixit,East,Ranchi,Accessories,Wireless Mouse,2,1500,5,Rohan Mehta
ORD-0908,28-08-2023,CUST-7107,Yash Dhawan,Central,Nagpur,Wearables,Mi Band 7,1,30200,0,Amit Kumar
ORD-0909,28-09-2023,CUST-2605,Tanvi Kulkarni,East,Kolkata,Laptops,Acer Aspire,1,78300,5,Priya Patel
ORD-0910,28-09-2023,CUST-2454,Ishita Bansal,Central,Raipur,Smartphones,Realme GT,1,34100,5,Rohan Mehta
ORD-0911,28-10-2023,CUST-8896,Nisha Ghosh,Central,Nagpur,Laptops,ASUS VivoBook,1,56000,10,Rahul Sharma
ORD-0912,28-10-2023,CUST-2255,Rajesh Kumar,South,Chennai,Tablets,Samsung Tab S8,1,29800,25,Vikram Singh
ORD-0913,28-10-2023,CUST-0051,Sneha Sharma,North,Delhi,Tablets,Samsung Tab S8,1,23200,0,Rohan Mehta
ORD-0914,28-11-2023,CUST-9646,Amit Patel,North,Jaipur,Laptops,ASUS VivoBook,1,58100,10,Priya Patel
ORD-0915,28-11-2023,CUST-4234,Sanjay Joshi,North,Chandigarh,Tablets,iPad Air,1,27700,20,Rahul Sharma
ORD-0916,28-12-2023,CUST-9670,Priya Singh,West,Surat,Wearables,Apple Watch Series 8,1,21600,0,Vikram Singh
ORD-0917,29-01-2023,CUST-6316,Sameer Dutta,South,Hyderabad,Smartphones,Realme GT,1,60000,10,Rahul Sharma
ORD-0918,29-03-2023,CUST-5788,Neha Agarwal,South,Kochi,Wearables,Fitbit Versa 4,1,35000,25,Vikram Singh
ORD-0919,29-03-2023,CUST-1014,Anjali Gupta,Central,Nagpur,Wearables,Apple Watch Series 8,1,10000,0,Rahul Sharma
ORD-0920,29-03-2023,CUST-0051,Sneha Sharma,East,Bhubaneswar,Accessories,USB-C Cable,2,1600,5,Amit Kumar
ORD-0921,29-03-2023,CUST-0051,Sneha Sharma,North,Lucknow,Smartphones,Realme GT,1,29900,5,Kavya Iyer
ORD-0922,29-04-2023,CUST-3523,Aditya Rao,East,Patna,Accessories,Wireless Mouse,3,2400,5,Sneha Reddy
ORD-0923,29-05-2023,CUST-5788,Neha Agarwal,East,Kolkata,Laptops,ASUS VivoBook,1,51800,10,Amit Kumar
ORD-0924,29-05-2023,CUST-4813,Swati Nambiar,North,Chandigarh,Wearables,Mi Band 7,1,25700,5,Kavya Iyer
ORD-0925,29-05-2023,CUST-1655,Divya Shah,West,Surat,Laptops,ASUS VivoBook,1,35000,5,Amit Kumar
ORD-0926,29-06-2023,CUST-7644,Siddharth Tiwari,East,Kolkata,Laptops,Dell Inspiron,1,60000,10,Rohan Mehta
ORD-0927,29-06-2023,CUST-4234,Sanjay Joshi,South,Bangalore,Laptops,Dell Inspiron,1,61400,5,Rahul Sharma
ORD-0928,29-07-2023,CUST-9646,Amit Patel,East,Kolkata,Laptops,Acer Aspire,1,55900,0,Amit Kumar
ORD-0929,29-07-2023,CUST-7344,Rohan Mehta,Central,Nagpur,Tablets,Lenovo Tab P11,1,43300,5,Rahul Sharma
ORD-0930,29-07-2023,CUST-1014,Anjali Gupta,West,Surat,Accessories,Laptop Bag,2,1800,0,Rahul Sharma
ORD-0931,29-07-2023,CUST-0908,Gaurav Bhatt,South,Hyderabad,Accessories,Mechanical Keyboard,2,1500,20,Sneha Reddy
ORD-0932,29-08-2023,CUST-2255,Rajesh Kumar,North,Lucknow,Laptops,Dell Inspiron,1,72600,5,Priya Patel
ORD-0933,29-08-2023,CUST-4996,Varun Chopra,South,Hyderabad,Wearables,Mi Band 7,1,33900,15,Rohan Mehta
ORD-0934,29-08-2023,CUST-3585,Rahul Kapoor,South,Chennai,Accessories,USB-C Cable,2,1600,5,Sneha Reddy
ORD-0935,29-08-2023,CUST-3523,Aditya Rao,West,Surat,Tablets,Samsung Tab S8,1,23600,0,Kavya Iyer
ORD-0936,29-10-2023,CUST-3585,Rahul Kapoor,West,Mumbai,Accessories,USB-C Cable,2,1600,10,Anjali Gupta
ORD-0937,29-10-2023,CUST-7344,Rohan Mehta,West,Ahmedabad,Wearables,Apple Watch Series 8,1,23500,25,Sneha Reddy
ORD-0938,29-10-2023,CUST-7107,Yash Dhawan,South,Bangalore,Accessories,Webcam,2,2500,10,Kavya Iyer
ORD-0939,29-11-2023,CUST-0908,Gaurav Bhatt,East,Bhubaneswar,Smartphones,Samsung Galaxy S23,1,44500,5,Amit Kumar
ORD-0940,29-11-2023,CUST-5788,Neha Agarwal,Central,Nagpur,Accessories,Mechanical Keyboard,2,900,0,Amit Kumar
ORD-0941,29-11-2023,CUST-3523,Aditya Rao,East,Bhubaneswar,Tablets,iPad Air,1,24400,10,Priya Patel
ORD-0942,29-11-2023,CUST-2454,Ishita Bansal,West,Mumbai,Smartphones,Samsung Galaxy S23,1,44900,0,Kavya Iyer
ORD-0943,29-12-2023,CUST-4921,Simran Kaur,East,Ranchi,Laptops,Lenovo ThinkPad,1,77700,5,Priya Patel
ORD-0944,29-12-2023,CUST-7626,Akash Pillai,East,Bhubaneswar,Smartphones,Realme GT,1,32700,0,Amit Kumar
ORD-0945,29-12-2023,CUST-6348,Shreya Pandey,West,Surat,Wearables,Fitbit Versa 4,1,28500,10,Vikram Singh
ORD-0946,29-12-2023,CUST-8896,Nisha Ghosh,West,Mumbai,Wearables,Fitbit Versa 4,1,22000,10,Priya Patel
ORD-0947,29-12-2023,CUST-1930,Ritika Menon,South,Kochi,Tablets,iPad Air,1,32200,10,Amit Kumar
ORD-0948,30-01-2023,CUST-1930,Ritika Menon,Central,Raipur,Tablets,Samsung Tab S8,1,45800,0,Vikram Singh
ORD-0949,30-03-2023,CUST-1655,Divya Shah,East,Kolkata,Laptops,HP Pavilion,1,66000,0,Sneha Reddy
ORD-0950,30-03-2023,CUST-7862,Meera Chawla,North,Chandigarh,Laptops,Acer Aspire,1,37600,25,Anjali Gupta
ORD-0951,30-03-2023,CUST-4723,Kunal Dixit,Central,Nagpur,Tablets,Samsung Tab S8,1,26500,0,Anjali Gupta
ORD-0952,30-03-2023,CUST-3178,Ananya Bose,East,Ranchi,Smartphones,Realme GT,1,39700,25,Rahul Sharma
ORD-0953,30-04-2023,CUST-8941,Harsh Sinha,West,Mumbai,Tablets,Amazon Fire HD,1,41400,10,Amit Kumar
ORD-0954,30-04-2023,CUST-1655,Divya Shah,North,Jaipur,Smartphones,Realme GT,1,49500,0,Priya Patel
ORD-0955,30-05-2023,CUST-9409,Mohit Saxena,West,Pune,Accessories,Webcam,2,1900,0,Kavya Iyer
ORD-0956,30-05-2023,CUST-4234,Sanjay Joshi,Central,Indore,Laptops,Acer Aspire,1,54000,10,Rohan Mehta
ORD-0957,30-05-2023,CUST-7644,Siddharth Tiwari,East,Patna,Accessories,USB-C Cable,2,2300,10,Vikram Singh
ORD-0958,30-06-2023,CUST-7107,Yash Dhawan,South,Chennai,Wearables,Mi Band 7,2,23300,0,Rahul Sharma
ORD-0959,30-06-2023,CUST-7107,Yash Dhawan,East,Ranchi,Smartphones,Realme GT,1,44400,0,Vikram Singh
ORD-0960,30-07-2023,CUST-0908,Gaurav Bhatt,East,Ranchi,Accessories,Webcam,2,1900,25,Rahul Sharma
ORD-0961,30-07-2023,CUST-5788,Neha Agarwal,South,Chennai,Wearables,Apple Watch Series 8,1,20300,25,Kavya Iyer
ORD-0962,30-07-2023,CUST-4996,Varun Chopra,North,Delhi,Accessories,USB-C Cable,2,3000,5,Vikram Singh
ORD-0963,30-08-2023,CUST-7862,Meera Chawla,North,Lucknow,Wearables,Fitbit Versa 4,1,20100,0,Vikram Singh
ORD-0964,30-08-2023,CUST-4723,Kunal Dixit,North,Jaipur,Laptops,Acer Aspire,1,38800,0,Kavya Iyer
ORD-0965,30-08-2023,CUST-3585,Rahul Kapoor,Central,Raipur,Laptops,Dell Inspiron,1,46600,5,Anjali Gupta
ORD-0966,30-08-2023,CUST-4723,Kunal Dixit,South,Bangalore,Accessories,Webcam,2,2600,5,Rahul Sharma
ORD-0967,30-09-2023,CUST-2255,Rajesh Kumar,West,Ahmedabad,Laptops,Acer Aspire,1,66400,10,Rohan Mehta
ORD-0968,30-09-2023,CUST-3666,Manish Arora,West,Pune,Smartphones,Realme GT,1,39400,5,Amit Kumar
ORD-0969,30-09-2023,CUST-3666,Manish Arora,East,Bhubaneswar,Tablets,Lenovo Tab P11,1,27700,5,Vikram Singh
ORD-0970,30-10-2023,CUST-7107,Yash Dhawan,South,Bangalore,Wearables,Samsung Galaxy Watch,1,24600,20,Kavya Iyer
ORD-0971,30-10-2023,CUST-9670,Priya Singh,West,Ahmedabad,Tablets,Lenovo Tab P11,1,35800,0,Rahul Sharma
ORD-0972,30-10-2023,CUST-7107,Yash Dhawan,Central,Raipur,Wearables,Mi Band 7,1,26300,20,Vikram Singh
ORD-0973,30-11-2023,CUST-9848,Karan Verma,South,Hyderabad,Wearables,Apple Watch Series 8,1,21300,0,Rahul Sharma
ORD-0974,30-11-2023,CUST-6348,Shreya Pandey,Central,Nagpur,Tablets,Amazon Fire HD,1,26700,25,Vikram Singh
ORD-0975,30-12-2023,CUST-9409,Mohit Saxena,West,Ahmedabad,Laptops,ASUS VivoBook,1,55100,0,Amit Kumar
ORD-0976,30-12-2023,CUST-4996,Varun Chopra,Central,Indore,Smartphones,iPhone 14,1,53000,10,Kavya Iyer
ORD-0977,30-12-2023,CUST-4921,Simran Kaur,North,Delhi,Tablets,iPad Air,1,39600,0,Amit Kumar
ORD-0978,30-12-2023,CUST-3174,Pallavi Krishnan,East,Ranchi,Tablets,Amazon Fire HD,2,38100,10,Kavya Iyer
ORD-0979,30-12-2023,CUST-3666,Manish Arora,North,Lucknow,Wearables,Mi Band 7,1,18300,25,Rohan Mehta
ORD-0980,31-03-2023,CUST-7145,Kavya Iyer,North,Lucknow,Tablets,Lenovo Tab P11,1,38000,10,Priya Patel
ORD-0981,31-03-2023,CUST-8941,Harsh Sinha,Central,Nagpur,Smartphones,Realme GT,1,41300,0,Vikram Singh
ORD-0982,31-05-2023,CUST-5788,Neha Agarwal,North,Chandigarh,Smartphones,OnePlus Nord,1,42500,20,Anjali Gupta
ORD-0983,31-05-2023,CUST-7626,Akash Pillai,West,Pune,Accessories,Wireless Mouse,2,1100,5,Amit Kumar
ORD-0984,31-07-2023,CUST-4234,Sanjay Joshi,North,Lucknow,Tablets,Samsung Tab S8,1,39900,0,Vikram Singh
ORD-0985,31-07-2023,CUST-7644,Siddharth Tiwari,South,Chennai,Smartphones,Samsung Galaxy S23,1,15400,0,Kavya Iyer
ORD-0986,31-07-2023,CUST-4234,Sanjay Joshi,West,Ahmedabad,Accessories,USB-C Cable,2,2300,0,Priya Patel
ORD-0987,31-07-2023,CUST-3523,Aditya Rao,South,Chennai,Laptops,HP Pavilion,1,56900,5,Priya Patel
ORD-0988,31-07-2023,CUST-5788,Neha Agarwal,East,Patna,Laptops,Acer Aspire,1,47900,25,Rohan Mehta
ORD-0989,31-07-2023,CUST-7107,Yash Dhawan,West,Ahmedabad,Wearables,Fitbit Versa 4,1,28300,25,Sneha Reddy
ORD-0990,31-08-2023,CUST-1014,Anjali Gupta,Central,Nagpur,Tablets,Samsung Tab S8,1,40300,5,Vikram Singh
ORD-0991,31-08-2023,CUST-7344,Rohan Mehta,South,Chennai,Laptops,Lenovo ThinkPad,1,35000,10,Vikram Singh
ORD-0992,31-08-2023,CUST-7107,Yash Dhawan,North,Jaipur,Accessories,Mechanical Keyboard,2,1500,15,Anjali Gupta
ORD-0993,31-08-2023,CUST-4234,Sanjay Joshi,East,Ranchi,Accessories,Wireless Mouse,2,1700,5,Priya Patel
ORD-0994,31-10-2023,CUST-9646,Amit Patel,South,Bangalore,Tablets,iPad Air,1,39900,25,Anjali Gupta
ORD-0995,31-10-2023,CUST-9670,Priya Singh,East,Ranchi,Wearables,Samsung Galaxy Watch,1,19500,15,Anjali Gupta
ORD-0996,31-10-2023,CUST-0208,Arjun Nair,Central,Raipur,Accessories,USB-C Cable,2,1500,25,Vikram Singh
ORD-0997,31-12-2023,CUST-4996,Varun Chopra,North,Chandigarh,Tablets,Lenovo Tab P11,1,39400,15,Amit Kumar
ORD-0998,31-12-2023,CUST-1655,Divya Shah,West,Mumbai,Laptops,Lenovo ThinkPad,2,50800,25,Priya Patel
ORD-0999,31-12-2023,CUST-2255,Rajesh Kumar,Central,Bhopal,Smartphones,Xiaomi 13,1,41100,15,Sneha Reddy
ORD-1000,31-12-2023,CUST-3979,Pooja Desai,West,Surat,Accessories,Laptop Bag,2,1900,20,Amit Kumar
